ID,expect_time
5982,489.1186
5983,16.07671
5984,861.6362
5985,326.40588
5986,902.05
5987,559.632
5988,218.83879
5989,375.71063
5990,499.13956
5991,202.97714
5992,254.21344
5993,376.52094
5994,840.70605
5995,428.9316
5996,354.62256
5997,225.65028
5998,312.15848
5999,404.83972
6000,610.77765
6001,317.1987
6002,410.21854
6003,401.53296
6004,692.9473
6005,196.65279
6006,351.8493
6007,517.54767
6008,100.75703
6009,434.26508
6010,427.4497
6011,86.51334
6012,280.04538
6013,222.29112
6014,334.46387
6015,367.98856
6016,656.7975
6017,301.16644
6018,334.28
6019,461.43112
6020,1368.7584
6021,24.825155
6022,141.926
6023,186.56801
6024,392.50037
6025,430.93582
6026,36.69726
6027,374.46646
6028,895.2827
6029,224.46634
6030,341.4598
6031,377.34094
6032,369.72775
6033,327.31647
6034,342.78534
6035,445.09265
6036,514.4462
6037,308.4882
6038,427.30615
6039,237.0768
6040,305.70868
6041,264.4299
6042,380.0609
6043,418.54233
6044,680.7547
6045,220.62677
6046,396.96408
6047,380.55023
6048,393.06
6049,312.6242
6050,705.2225
6051,26.730148
6052,531.5236
6053,323.1381
6054,668.6712
6055,45.522724
6056,34.7639
6057,474.74805
6058,280.6356
6059,360.63065
6060,664.90344
6061,286.7635
6062,316.16287
6063,717.0445
6064,226.62059
6065,336.76062
6066,389.61566
6067,168.11708
6068,582.32074
6069,358.49255
6070,313.02267
6071,321.63455
6072,546.2303
6073,343.0927
6074,370.24933
6075,607.8115
6076,542.8948
6077,428.0291
6078,408.93927
6079,47.337563
6080,184.17839
6081,580.93097
6082,486.85065
6083,252.40518
6084,263.64893
6085,63.053852
6086,321.94727
6087,135.36371
6088,663.5835
6089,158.23778
6090,15.409143
6091,196.85655
6092,147.79724
6093,193.55432
6094,647.7475
6095,638.52515
6096,718.7823
6097,253.03813
6098,325.79807
6099,166.51373
6100,327.31366
6101,134.45987
6102,466.73184
6103,173.2146
6104,311.2623
6105,392.3149
6106,765.23047
6107,273.34274
6108,453.21454
6109,36.529713
6110,144.52199
6111,491.33728
6112,71.717575
6113,349.1491
6114,324.94354
6115,228.93565
6116,386.36383
6117,411.14813
6118,318.58575
6119,322.39685
6120,715.81885
6121,279.93954
6122,285.6545
6123,376.69266
6124,443.35703
6125,512.9176
6126,954.0894
6127,21.410717
6128,21.410717
6129,319.73038
6130,309.31528
6131,311.89386
6132,644.75745
6133,200.83061
6134,21.410717
6135,308.58505
6136,377.70914
6137,443.2929
6138,461.29074
6139,188.2488
6140,531.34076
6141,23.997961
6142,23.997961
6143,22.8526
6144,204.05423
6145,192.0862
6146,176.0386
6147,354.49667
6148,601.5943
6149,371.8241
6150,286.96945
6151,617.1797
6152,420.24802
6153,70.46087
6154,70.46087
6155,404.5787
6156,274.29343
6157,386.37024
6158,612.0867
6159,27.072578
6160,377.21414
6161,173.78499
6162,398.36603
6163,424.9355
6164,352.18988
6165,586.85236
6166,453.75266
6167,357.55078
6168,300.53867
6169,247.13103
6170,248.20052
6171,312.76984
6172,103.56724
6173,489.9178
6174,300.7269
6175,387.5196
6176,370.14227
6177,31.255772
6178,454.75238
6179,385.7207
6180,396.7031
6181,441.15854
6182,766.59796
6183,234.08444
6184,149.19978
6185,400.56192
6186,686.65375
6187,256.75858
6188,433.19318
6189,177.85938
6190,729.7392
6191,113.42113
6192,225.14693
6193,284.69235
6194,367.5277
6195,234.65767
6196,143.90105
6197,147.1683
6198,326.8212
6199,358.44287
6200,489.84326
6201,314.5694
6202,310.3309
6203,198.62086
6204,230.1678
6205,375.26102
6206,633.9386
6207,263.48877
6208,315.2118
6209,201.22235
6210,505.35022
6211,254.34631
6212,357.5705
6213,364.041
6214,626.1275
6215,27.665436
6216,261.85345
6217,447.0104
6218,485.34372
6219,401.9757
6220,334.28693
6221,215.62968
6222,255.45293
6223,500.886
6224,607.4374
6225,175.97353
6226,176.55878
6227,238.48729
6228,125.69916
6229,420.09006
6230,621.6723
6231,184.34502
6232,328.88257
6233,383.38583
6234,451.04788
6235,428.37207
6236,223.5883
6237,275.48682
6238,511.0244
6239,946.7041
6240,918.89795
6241,40.981567
6242,40.981567
6243,578.1277
6244,365.2392
6245,404.21277
6246,690.25714
6247,450.10254
6248,509.86438
6249,200.88414
6250,563.26666
6251,297.4754
6252,500.7394
6253,431.33145
6254,671.21625
6255,367.6479
6256,659.89014
6257,466.3403
6258,730.2415
6259,190.59708
6260,312.6527
6261,335.85876
6262,580.9398
6263,39.626564
6264,255.76562
6265,242.93497
6266,236.66185
6267,179.66771
6268,310.5638
6269,345.42908
6270,255.22284
6271,279.74036
6272,366.897
6273,417.52097
6274,855.37866
6275,26.119244
6276,458.6269
6277,483.2593
6278,497.87772
6279,98.40664
6280,402.68863
6281,482.85077
6282,604.006
6283,142.28375
6284,291.55316
6285,159.7127
6286,645.69214
6287,314.96182
6288,285.40854
6289,361.22708
6290,129.76408
6291,265.30887
6292,352.5615
6293,431.8056
6294,700.7882
6295,167.70178
6296,82.46982
6297,322.58875
6298,299.0425
6299,304.21652
6300,388.77542
6301,187.47585
6302,630.5611
6303,278.1536
6304,324.21127
6305,186.39034
6306,970.8063
6307,37.477966
6308,37.477966
6309,364.6539
6310,1565.5023
6311,42.359882
6312,40.800278
6313,320.66113
6314,515.904
6315,512.38696
6316,647.8178
6317,28.444027
6318,181.8001
6319,199.49495
6320,469.9281
6321,432.8191
6322,623.87396
6323,190.09949
6324,402.86758
6325,532.0612
6326,852.4543
6327,273.76312
6328,388.8604
6329,416.42303
6330,453.79227
6331,324.0825
6332,404.11713
6333,55.36687
6334,48.276447
6335,375.48672
6336,227.92593
6337,270.23856
6338,417.85895
6339,53.479633
6340,269.2611
6341,404.8118
6342,307.2862
6343,254.50009
6344,394.5015
6345,339.6795
6346,759.5166
6347,652.36255
6348,291.4046
6349,341.5148
6350,823.08374
6351,487.06198
6352,406.45944
6353,159.68483
6354,65.673195
6355,150.29552
6356,283.17126
6357,357.0296
6358,85.28021
6359,253.22908
6360,264.2516
6361,397.59827
6362,332.9851
6363,322.4737
6364,531.6465
6365,54.016422
6366,54.544617
6367,265.12967
6368,440.31564
6369,233.9801
6370,668.27216
6371,391.48386
6372,310.34012
6373,282.96732
6374,306.75803
6375,57.901325
6376,259.5838
6377,504.37076
6378,647.6951
6379,394.5619
6380,334.03287
6381,92.57452
6382,306.90283
6383,253.93124
6384,366.12454
6385,301.00183
6386,274.10458
6387,361.1341
6388,519.4931
6389,275.4444
6390,352.47787
6391,275.84973
6392,658.80945
6393,42.91091
6394,458.5749
6395,177.2896
6396,782.06165
6397,330.02173
6398,220.68541
6399,128.90947
6400,475.75974
6401,278.52097
6402,344.75525
6403,231.31927
6404,556.59625
6405,168.50037
6406,241.09663
6407,304.21356
6408,368.84103
6409,657.3188
6410,687.2118
6411,241.56104
6412,369.7451
6413,384.46964
6414,366.98886
6415,332.63928
6416,490.85352
6417,701.5325
6418,745.1939
6419,28.708763
6420,189.64107
6421,498.85593
6422,329.61084
6423,578.4836
6424,1567.8903
6425,31.494074
6426,24.915983
6427,576.891
6428,477.07947
6429,259.0855
6430,343.443
6431,451.9423
6432,658.77496
6433,220.81253
6434,153.39668
6435,358.13464
6436,192.79077
6437,374.52924
6438,427.9718
6439,362.4245
6440,424.90454
6441,339.57834
6442,367.9815
6443,519.3703
6444,635.4428
6445,414.83517
6446,537.64496
6447,443.47778
6448,178.64961
6449,306.5965
6450,334.0175
6451,177.57237
6452,345.27213
6453,652.8949
6454,681.3581
6455,45.76354
6456,191.55524
6457,424.99347
6458,341.42618
6459,29.850023
6460,268.89355
6461,299.29907
6462,334.06912
6463,85.38853
6464,388.86044
6465,271.28058
6466,215.46797
6467,48.293365
6468,348.3499
6469,387.00766
6470,226.05388
6471,198.7546
6472,620.3114
6473,349.86035
6474,382.71298
6475,181.63118
6476,362.98322
6477,124.29077
6478,432.9686
6479,359.25986
6480,481.80914
6481,588.58
6482,612.52295
6483,138.01857
6484,184.80984
6485,186.35683
6486,261.52072
6487,21.457422
6488,182.50609
6489,440.30682
6490,372.60617
6491,379.47815
6492,395.83615
6493,20.454765
6494,18.106607
6495,215.16032
6496,295.80487
6497,419.0511
6498,90.98395
6499,87.94839
6500,454.5096
6501,385.74234
6502,428.6959
6503,307.6681
6504,333.45786
6505,356.6405
6506,679.1352
6507,21.719614
6508,390.2138
6509,257.46887
6510,487.76788
6511,29.24739
6512,517.145
6513,362.61267
6514,903.2763
6515,262.42062
6516,340.24927
6517,124.44573
6518,23.920956
6519,312.61176
6520,317.18677
6521,142.7035
6522,582.6487
6523,185.5244
6524,308.05438
6525,314.90927
6526,280.154
6527,159.65746
6528,327.13
6529,429.26102
6530,318.05478
6531,659.9583
6532,1122.869
6533,258.56598
6534,13.523821
6535,311.18723
6536,339.14285
6537,316.63956
6538,573.0488
6539,166.02614
6540,398.62445
6541,350.6747
6542,446.72946
6543,138.40936
6544,301.0147
6545,349.1672
6546,399.69168
6547,603.5203
6548,506.13483
6549,187.18091
6550,170.42755
6551,357.12024
6552,259.59827
6553,647.2108
6554,729.6837
6555,319.7441
6556,335.6863
6557,510.03555
6558,609.917
6559,163.63322
6560,285.9628
6561,363.3458
6562,355.3149
6563,512.00305
6564,385.06067
6565,671.7288
6566,567.4621
6567,379.99597
6568,273.20743
6569,398.76126
6570,360.2921
6571,285.8572
6572,645.1001
6573,272.3685
6574,321.85382
6575,390.2225
6576,337.62274
6577,386.41873
6578,650.8492
6579,203.00458
6580,636.30206
6581,196.87009
6582,878.30865
6583,360.27066
6584,355.2897
6585,379.64096
6586,565.4246
6587,414.76596
6588,366.34415
6589,366.2648
6590,358.2765
6591,374.99496
6592,401.86685
6593,439.76254
6594,353.4072
6595,155.31677
6596,477.11337
6597,382.03885
6598,357.1441
6599,165.04234
6600,372.69113
6601,42.659573
6602,450.03928
6603,538.08795
6604,473.77847
6605,455.13184
6606,476.99728
6607,523.65924
6608,848.69586
6609,522.53845
6610,545.6682
6611,249.05582
6612,319.0103
6613,20.816374
6614,17.270538
6615,16.820015
6616,17.941963
6617,310.8436
6618,402.98676
6619,424.7672
6620,527.9678
6621,581.61456
6622,600.4205
6623,211.46576
6624,250.34679
6625,327.5218
6626,285.14404
6627,167.7437
6628,255.85587
6629,418.89404
6630,446.0719
6631,471.8166
6632,512.3142
6633,619.5125
6634,489.8425
6635,360.82043
6636,650.66547
6637,379.52557
6638,248.1171
6639,726.99634
6640,523.1843
6641,63.64058
6642,59.279984
6643,90.88207
6644,197.91684
6645,599.88727
6646,230.45555
6647,101.982
6648,580.6597
6649,485.52744
6650,530.6077
6651,166.6995
6652,130.61531
6653,466.61127
6654,20.264753
6655,115.5437
6656,622.2493
6657,53.653683
6658,152.40353
6659,521.96735
6660,473.07983
6661,153.18254
6662,167.73312
6663,649.34265
6664,594.01917
6665,456.81583
6666,168.1701
6667,505.60147
6668,319.62546
6669,243.65436
6670,319.31177
6671,15.646147
6672,484.8525
6673,171.36536
6674,600.9495
6675,138.08583
6676,418.07156
6677,626.19745
6678,879.88837
6679,126.76331
6680,183.98398
6681,273.60748
6682,25.971676
6683,377.86798
6684,429.17365
6685,595.21375
6686,664.4063
6687,529.2541
6688,386.62134
6689,254.59691
6690,255.81491
6691,277.1485
6692,482.84402
6693,31.562159
6694,541.637
6695,111.288574
6696,614.43933
6697,278.83377
6698,540.9073
6699,287.5973
6700,642.32
6701,92.441795
6702,52.106716
6703,392.6927
6704,594.8468
6705,313.8451
6706,614.4601
6707,196.83449
6708,483.925
6709,317.0512
6710,425.5435
6711,613.7102
6712,607.7639
6713,283.3222
6714,550.7952
6715,207.94025
6716,428.97845
6717,223.40233
6718,594.38153
6719,175.63463
6720,292.5695
6721,666.3881
6722,431.29724
6723,299.0961
6724,284.746
6725,450.7465
6726,281.4233
6727,22.21931
6728,462.94678
6729,744.6094
6730,261.57776
6731,22.822443
6732,26.321796
6733,26.321796
6734,332.48276
6735,269.20297
6736,357.0828
6737,401.57584
6738,429.41977
6739,246.80779
6740,243.91415
6741,486.17493
6742,346.25385
6743,235.63666
6744,326.3782
6745,366.76627
6746,523.3901
6747,187.41238
6748,892.8997
6749,229.68272
6750,521.44275
6751,254.95987
6752,544.569
6753,91.0815
6754,231.83968
6755,415.41138
6756,472.631
6757,204.64497
6758,204.5691
6759,370.96826
6760,292.05466
6761,22.74036
6762,18.342922
6763,259.07074
6764,314.51657
6765,388.8278
6766,331.73206
6767,432.06253
6768,713.5778
6769,323.68863
6770,448.4959
6771,350.04263
6772,364.40707
6773,19.954786
6774,263.35974
6775,342.56964
6776,276.39053
6777,380.285
6778,565.59515
6779,272.8767
6780,284.0921
6781,392.8936
6782,408.43408
6783,30.206495
6784,444.07278
6785,97.114365
6786,665.5278
6787,187.2058
6788,444.3531
6789,619.4728
6790,709.3313
6791,41.00152
6792,181.2884
6793,158.73605
6794,606.5992
6795,260.7236
6796,708.47437
6797,384.96835
6798,654.2194
6799,372.46432
6800,184.04124
6801,577.3605
6802,647.253
6803,543.1885
6804,399.10947
6805,22.912115
6806,437.2129
6807,376.51685
6808,344.23526
6809,169.3973
6810,27.623222
6811,339.38577
6812,230.00377
6813,406.347
6814,994.0906
6815,245.02516
6816,522.62787
6817,308.78656
6818,644.32245
6819,268.38586
6820,349.02957
6821,308.23233
6822,359.5802
6823,339.17975
6824,582.5153
6825,385.8989
6826,417.1091
6827,394.6646
6828,599.958
6829,424.03024
6830,380.8527
6831,416.1438
6832,409.8488
6833,514.8468
6834,273.0107
6835,369.02216
6836,390.00305
6837,25.60758
6838,237.82706
6839,577.72406
6840,880.3104
6841,174.40485
6842,463.14038
6843,174.03217
6844,643.3907
6845,325.5043
6846,217.43433
6847,424.6682
6848,292.8423
6849,42.984486
6850,87.25631
6851,43.1429
6852,40.200672
6853,36.165882
6854,36.165882
6855,100.55565
6856,208.0963
6857,241.95325
6858,294.43262
6859,113.53936
6860,648.4918
6861,605.4712
6862,424.9435
6863,212.13135
6864,51.910744
6865,218.31534
6866,350.2346
6867,41.070404
6868,359.98807
6869,428.27127
6870,288.69315
6871,126.01437
6872,444.50494
6873,382.8148
6874,496.5497
6875,213.90636
6876,380.12155
6877,514.8704
6878,602.02374
6879,295.99127
6880,334.88068
6881,455.40292
6882,250.99887
6883,385.4315
6884,341.10928
6885,468.826
6886,543.75665
6887,290.20395
6888,344.8027
6889,384.65536
6890,371.95267
6891,311.2089
6892,422.06244
6893,502.52054
6894,968.877
6895,32.16335
6896,220.62271
6897,24.522482
6898,173.10419
6899,217.73276
6900,224.40688
6901,351.26242
6902,246.11552
6903,124.503624
6904,278.9139
6905,376.37848
6906,339.12985
6907,121.62374
6908,276.30112
6909,379.07834
6910,660.0976
6911,324.38773
6912,394.97485
6913,238.80151
6914,88.85433
6915,446.93756
6916,540.64404
6917,410.29486
6918,695.1647
6919,250.75543
6920,486.62805
6921,383.1642
6922,837.215
6923,91.02169
6924,328.3742
6925,603.72205
6926,654.56934
6927,259.37033
6928,476.03403
6929,267.14127
6930,796.215
6931,515.53723
6932,489.9907
6933,358.56766
6934,432.86893
6935,45.490536
6936,48.034325
6937,45.565384
6938,348.88443
6939,457.23422
6940,89.21846
6941,171.72581
6942,684.13654
6943,297.1228
6944,358.77048
6945,178.01514
6946,379.67426
6947,324.598
6948,281.99603
6949,340.5654
6950,408.47705
6951,353.09784
6952,147.92847
6953,437.05908
6954,389.7531
6955,432.82648
6956,491.52518
6957,382.73785
6958,352.18686
6959,324.54602
6960,426.8729
6961,561.1564
6962,883.09845
6963,399.01068
6964,448.47095
6965,291.60196
6966,222.4298
6967,626.7468
6968,657.95294
6969,535.00757
6970,171.1522
6971,415.57608
6972,389.21683
6973,22.653133
6974,280.1238
6975,144.59442
6976,302.66934
6977,215.49556
6978,319.24557
6979,520.3317
6980,358.65955
6981,365.4724
6982,551.4095
6983,319.6332
6984,371.10522
6985,504.71454
6986,533.34015
6987,306.6292
6988,360.54196
6989,280.89545
6990,449.30655
6991,22.839363
6992,261.1811
6993,304.75488
6994,239.26538
6995,377.2103
6996,152.91147
6997,682.9744
6998,415.0572
6999,193.48611
7000,634.61707
7001,434.56558
7002,361.81693
7003,369.81747
7004,93.14769
7005,480.46243
7006,916.74
7007,20.503948
7008,19.784285
7009,19.784285
7010,310.10672
7011,315.87485
7012,329.97705
7013,354.1741
7014,776.80396
7015,57.26016
7016,429.93652
7017,394.59338
7018,414.04617
7019,532.8181
7020,389.89966
7021,420.2403
7022,739.2253
7023,217.14594
7024,303.41354
7025,375.5645
7026,978.7822
7027,36.494305
7028,415.22137
7029,546.8271
7030,396.83975
7031,458.30212
7032,501.16748
7033,279.5322
7034,478.40552
7035,38.832687
7036,284.32516
7037,412.446
7038,414.34854
7039,499.47568
7040,811.61414
7041,546.30835
7042,265.59958
7043,282.0636
7044,769.35333
7045,112.40879
7046,153.70345
7047,234.85396
7048,364.5245
7049,410.89963
7050,1231.4526
7051,231.51723
7052,387.27505
7053,246.83339
7054,722.181
7055,212.85136
7056,324.8958
7057,308.4294
7058,428.95636
7059,214.73465
7060,271.50253
7061,351.7429
7062,384.1738
7063,460.17813
7064,808.957
7065,267.15036
7066,304.12146
7067,215.9874
7068,1690.6777
7069,351.74698
7070,307.83096
7071,347.28253
7072,492.63745
7073,202.45166
7074,589.7531
7075,452.9911
7076,436.92694
7077,526.4227
7078,272.493
7079,410.42468
7080,359.90164
7081,81.13809
7082,269.80008
7083,302.91614
7084,458.79694
7085,260.68896
7086,364.25317
7087,143.3545
7088,641.7752
7089,168.76025
7090,221.47502
7091,389.87415
7092,386.4823
7093,287.82184
7094,473.12387
7095,29.314556
7096,318.8292
7097,233.33232
7098,517.25244
7099,38.07103
7100,39.961853
7101,178.7908
7102,165.23036
7103,206.72652
7104,357.04
7105,247.20454
7106,842.5739
7107,204.14711
7108,97.66036
7109,257.4364
7110,365.44772
7111,161.99557
7112,224.41231
7113,206.46695
7114,519.8443
7115,227.53383
7116,308.93103
7117,248.35428
7118,200.91286
7119,167.2169
7120,659.40216
7121,281.13336
7122,268.5112
7123,192.43315
7124,177.32765
7125,178.77643
7126,471.25818
7127,395.0847
7128,508.87943
7129,182.10991
7130,314.01788
7131,218.93414
7132,690.2792
7133,17.594221
7134,292.5656
7135,456.27246
7136,183.61647
7137,364.85706
7138,363.02457
7139,183.83177
7140,276.5171
7141,146.64977
7142,264.84192
7143,383.41864
7144,241.02719
7145,154.63531
7146,815.2867
7147,68.56145
7148,68.56145
7149,269.5831
7150,244.84259
7151,93.41287
7152,203.99223
7153,552.93475
7154,791.11633
7155,19.283657
7156,411.11404
7157,173.0098
7158,461.72495
7159,137.24994
7160,364.0918
7161,261.82657
7162,340.0226
7163,66.26927
7164,385.83023
7165,394.39645
7166,620.61365
7167,102.928696
7168,487.10327
7169,340.7609
7170,832.55194
7171,532.7582
7172,390.52298
7173,68.383286
7174,225.08098
7175,115.20842
7176,218.75883
7177,107.12725
7178,525.89777
7179,161.97739
7180,161.97739
7181,73.07538
7182,365.37915
7183,663.0979
7184,416.68274
7185,123.84904
7186,157.03049
7187,270.09738
7188,241.41525
7189,106.63922
7190,151.9569
7191,118.34841
7192,345.86072
7193,662.98816
7194,398.44534
7195,245.344
7196,246.64697
7197,416.3405
7198,496.21118
7199,73.32146
7200,619.986
7201,461.6774
7202,543.2667
7203,184.2917
7204,128.50264
7205,346.5773
7206,348.94543
7207,100.57276
7208,594.62976
7209,28.177723
7210,163.97552
7211,105.71495
7212,639.87573
7213,186.78673
7214,361.4317
7215,384.9076
7216,502.83514
7217,203.71259
7218,365.28848
7219,329.53445
7220,626.2545
7221,190.80965
7222,232.20743
7223,442.5535
7224,674.81946
7225,267.33713
7226,231.57758
7227,225.04053
7228,562.4511
7229,190.21942
7230,333.49545
7231,286.722
7232,412.08566
7233,159.97838
7234,261.94598
7235,241.6629
7236,294.42062
7237,234.86789
7238,454.2209
7239,293.45145
7240,540.11365
7241,28.505728
7242,243.3195
7243,270.42145
7244,861.5717
7245,85.56657
7246,343.80655
7247,384.53894
7248,588.1632
7249,113.059425
7250,238.26497
7251,227.29405
7252,282.28424
7253,479.7913
7254,630.0885
7255,22.094305
7256,354.92526
7257,250.30809
7258,652.5435
7259,392.9972
7260,423.72586
7261,368.9091
7262,406.25015
7263,133.27592
7264,35.71594
7265,115.49534
7266,334.35538
7267,647.74567
7268,358.50024
7269,202.26361
7270,699.536
7271,194.36903
7272,177.6974
7273,211.80722
7274,380.581
7275,387.50592
7276,355.30762
7277,229.95651
7278,387.03104
7279,25.182676
7280,342.2558
7281,359.5944
7282,372.1176
7283,38.838974
7284,226.97147
7285,473.64655
7286,839.0122
7287,330.2059
7288,437.28256
7289,298.7408
7290,310.2102
7291,286.93112
7292,553.7806
7293,445.2325
7294,457.94598
7295,333.03812
7296,439.96237
7297,420.50168
7298,175.0677
7299,355.89465
7300,522.96075
7301,184.01309
7302,297.90814
7303,591.5552
7304,401.20282
7305,628.8663
7306,633.55444
7307,16.660225
7308,388.40747
7309,253.87367
7310,767.47705
7311,77.724304
7312,448.5566
7313,357.7932
7314,428.92465
7315,189.58232
7316,155.3228
7317,492.03473
7318,769.6542
7319,92.00105
7320,374.38794
7321,226.09416
7322,1541.6847
7323,27.120773
7324,295.77338
7325,216.04274
7326,322.64145
7327,609.21356
7328,910.5323
7329,86.46479
7330,174.90501
7331,69.50826
7332,154.85585
7333,576.377
7334,465.58798
7335,78.33212
7336,371.21725
7337,368.17227
7338,712.3694
7339,372.796
7340,341.38705
7341,451.29318
7342,188.80193
7343,349.31088
7344,476.55875
7345,383.7982
7346,763.5068
7347,232.71695
7348,252.53862
7349,246.2638
7350,361.88757
7351,272.2586
7352,417.84204
7353,363.8656
7354,544.7167
7355,166.32535
7356,188.11699
7357,388.846
7358,730.30237
7359,33.404396
7360,413.37115
7361,343.64835
7362,538.23944
7363,32.846577
7364,31.28697
7365,174.98602
7366,266.42114
7367,103.81234
7368,320.61206
7369,180.19261
7370,178.31322
7371,430.42172
7372,530.8832
7373,134.51633
7374,276.0137
7375,202.32571
7376,459.6839
7377,440.65756
7378,310.59973
7379,255.67506
7380,632.8854
7381,71.916885
7382,461.17487
7383,100.351425
7384,334.62595
7385,244.28465
7386,593.8904
7387,49.2858
7388,245.00745
7389,396.6068
7390,317.09888
7391,329.96768
7392,435.10596
7393,488.82254
7394,613.10315
7395,256.80963
7396,245.91757
7397,46.991894
7398,418.1817
7399,383.1664
7400,584.1349
7401,22.175442
7402,378.01785
7403,411.1572
7404,708.0449
7405,20.046934
7406,415.693
7407,109.94471
7408,843.38464
7409,511.59338
7410,399.87512
7411,314.0624
7412,740.1129
7413,131.11267
7414,335.3873
7415,592.9278
7416,519.4741
7417,202.36664
7418,177.93715
7419,19.024824
7420,27.261124
7421,384.21222
7422,142.67575
7423,338.49417
7424,338.25574
7425,423.7137
7426,616.4869
7427,320.61267
7428,15.005516
7429,199.7577
7430,406.90485
7431,92.997314
7432,369.40118
7433,266.3299
7434,777.2212
7435,442.7531
7436,665.1076
7437,185.46925
7438,302.8911
7439,652.08167
7440,343.5379
7441,33.573433
7442,450.16583
7443,365.60443
7444,249.18137
7445,407.03308
7446,215.36322
7447,384.67633
7448,306.95486
7449,332.1734
7450,1385.4883
7451,601.66943
7452,42.46978
7453,572.27704
7454,657.89813
7455,444.44077
7456,509.4082
7457,74.87813
7458,215.92793
7459,80.78769
7460,727.7633
7461,413.18466
7462,202.08076
7463,270.97
7464,625.2903
7465,327.39197
7466,286.13864
7467,239.29692
7468,197.52606
7469,275.10837
7470,256.84277
7471,157.8645
7472,275.29788
7473,418.04584
7474,661.5151
7475,427.95322
7476,344.94052
7477,181.20595
7478,169.68199
7479,373.3063
7480,92.065094
7481,362.54306
7482,808.0765
7483,233.88126
7484,391.87863
7485,300.26276
7486,406.79944
7487,150.88722
7488,294.05783
7489,406.44708
7490,347.67953
7491,13.613211
7492,487.77032
7493,527.8061
7494,717.82556
7495,244.80055
7496,462.94925
7497,47.86771
7498,424.64737
7499,504.50342
7500,645.3963
7501,97.0549
7502,101.544975
7503,200.37276
7504,329.73987
7505,196.68773
7506,381.871
7507,291.71243
7508,395.97574
7509,340.01263
7510,831.81616
7511,47.65735
7512,269.9459
7513,248.69302
7514,59.615295
7515,233.5226
7516,324.04724
7517,123.40944
7518,52.127052
7519,92.503975
7520,279.6819
7521,340.27774
7522,662.08575
7523,16.545097
7524,268.09818
7525,218.50467
7526,508.979
7527,68.7239
7528,87.29556
7529,250.5262
7530,354.1961
7531,236.54782
7532,364.52606
7533,207.04855
7534,570.7477
7535,274.0852
7536,490.7038
7537,375.90454
7538,1026.0663
7539,276.32364
7540,462.7793
7541,162.44154
7542,171.47444
7543,408.78708
7544,199.63966
7545,26.561235
7546,221.80885
7547,321.69302
7548,462.49365
7549,335.5037
7550,428.42154
7551,463.97153
7552,430.473
7553,24.00308
7554,268.37137
7555,267.57788
7556,660.9865
7557,639.8827
7558,453.50717
7559,624.59827
7560,1511.0334
7561,83.041374
7562,217.47566
7563,292.866
7564,151.5373
7565,328.51535
7566,22.037596
7567,394.656
7568,444.0364
7569,328.4417
7570,460.5208
7571,258.46497
7572,239.46153
7573,421.46298
7574,706.07404
7575,22.578152
7576,463.9681
7577,350.65317
7578,877.01465
7579,335.66678
7580,477.9885
7581,303.9365
7582,635.5826
7583,270.98273
7584,398.08728
7585,32.28871
7586,233.45953
7587,460.2218
7588,879.8219
7589,332.63303
7590,418.68335
7591,256.10175
7592,116.48163
7593,260.6047
7594,331.22482
7595,388.26935
7596,517.27795
7597,22.495287
7598,224.29803
7599,181.25412
7600,289.56793
7601,545.93024
7602,599.1859
7603,364.4346
7604,239.86469
7605,351.9335
7606,798.3626
7607,402.26917
7608,438.6926
7609,210.0738
7610,528.78143
7611,297.61624
7612,273.54776
7613,33.508537
7614,217.25798
7615,266.07602
7616,255.37717
7617,36.719296
7618,36.532406
7619,459.24713
7620,257.36255
7621,482.9977
7622,903.0682
7623,52.726894
7624,247.16714
7625,271.27548
7626,829.8105
7627,225.34369
7628,16.280758
7629,225.34369
7630,261.56528
7631,641.9904
7632,649.6377
7633,289.72726
7634,388.2668
7635,512.21387
7636,412.18307
7637,479.15088
7638,747.8012
7639,203.52307
7640,291.8197
7641,396.76617
7642,471.9764
7643,164.95303
7644,301.5692
7645,554.6433
7646,269.89697
7647,61.603252
7648,434.27084
7649,149.02217
7650,132.6317
7651,229.83711
7652,506.49945
7653,266.88165
7654,328.26962
7655,336.81827
7656,603.48865
7657,29.458387
7658,288.95938
7659,236.40887
7660,208.11514
7661,433.55057
7662,671.8079
7663,54.443604
7664,347.80792
7665,104.18933
7666,531.7241
7667,241.5755
7668,485.30048
7669,303.44604
7670,802.10394
7671,514.254
7672,648.0434
7673,509.047
7674,388.03577
7675,297.17218
7676,319.5167
7677,374.5758
7678,550.9871
7679,306.59344
7680,115.348145
7681,417.231
7682,479.13568
7683,278.05618
7684,174.43481
7685,285.7389
7686,84.912994
7687,13.717095
7688,302.20352
7689,47.21631
7690,535.67865
7691,564.21155
7692,664.77045
7693,20.65746
7694,496.14227
7695,339.36694
7696,320.68555
7697,355.23987
7698,291.7455
7699,465.65384
7700,590.8409
7701,208.1007
7702,382.16995
7703,319.83282
7704,627.29895
7705,50.568424
7706,674.49243
7707,355.87564
7708,621.7927
7709,387.9108
7710,822.2831
7711,551.6479
7712,531.43475
7713,268.48822
7714,383.36716
7715,406.4365
7716,1059.1669
7717,385.8636
7718,92.24993
7719,485.2218
7720,311.5751
7721,334.66217
7722,425.79523
7723,61.15351
7724,256.5931
7725,455.75354
7726,557.0082
7727,20.29084
7728,13.937391
7729,183.09265
7730,74.98102
7731,391.52164
7732,409.22153
7733,16.573282
7734,249.1527
7735,365.8907
